scenario,scenario_type,replication,n_observations,x1_x2_corr,x2_clip_rate,probability_clip_rate,event_rate
prop_0.7,standard,74,200,-1.3835272981504393e-18,0.0,0.0,0.08
prop_0.7,standard,75,200,3.0269745769152614e-17,0.0,0.0,0.09
prop_0.7,standard,76,200,-5.986153687232596e-18,0.0,0.0,0.065
prop_0.7,standard,77,200,5.595391523479321e-18,0.0,0.0,0.045
prop_0.7,standard,78,200,-1.3835272981504395e-18,0.0,0.0,0.095
prop_0.7,standard,79,200,4.60411960916475e-17,0.0,0.0,0.07
prop_0.7,standard,80,200,2.8308700197840064e-18,0.0,0.0,0.13
prop_0.7,standard,81,200,-1.3835272981504395e-18,0.0,0.0,0.075
prop_0.7,standard,82,200,-9.371987220735192e-18,0.0,0.0,0.065
prop_0.7,standard,83,200,-1.2375378093857082e-17,0.0,0.0,0.105
prop_0.7,standard,84,200,3.026974576915263e-17,0.0,0.0,0.065
prop_0.7,standard,85,200,5.682329467011447e-18,0.0,0.0,0.12
prop_0.7,standard,86,200,-1.38352729815044e-18,0.0,0.0,0.095
prop_0.7,standard,87,200,9.927097495157444e-18,0.0,0.0,0.075
prop_0.7,standard,88,200,-1.0597317666674322e-17,0.0,0.0,0.075
prop_0.7,standard,89,200,6.53527930594541e-18,0.0,0.0,0.11
prop_0.7,standard,90,200,-1.3101973801575322e-17,0.0,0.0,0.085
prop_0.7,standard,91,200,-9.081937443962942e-18,0.0,0.0,0.12
prop_0.7,standard,92,200,1.4486092679363453e-18,0.0,0.0,0.06
prop_0.7,standard,93,200,4.604119609164748e-17,0.0,0.0,0.105
prop_0.7,standard,94,200,6.53527930594541e-18,0.0,0.0,0.06
prop_0.7,standard,95,200,2.830870019784006e-18,0.0,0.0,0.14
prop_0.7,standard,96,200,6.5352793059454106e-18,0.0,0.0,0.08
prop_0.7,standard,97,200,1.4486092679363459e-18,0.0,0.0,0.095
prop_0.7,standard,98,200,-1.525206920401297e-17,0.0,0.0,0.05
prop_0.7,standard,99,200,-7.191472702131568e-20,0.0,0.0,0.06
prop_0.7,standard,100,200,-3.954653567131034e-18,0.0,0.0,0.08
prop_0.8,standard,1,200,-9.433629782339665e-18,0.0,0.0,0.045
prop_0.8,standard,2,200,-2.68486888177729e-18,0.0,0.0,0.075
prop_0.8,standard,3,200,3.7769094137155855e-18,0.0,0.0,0.07
prop_0.8,standard,4,200,-6.247818598351413e-19,0.0,0.0,0.1
prop_0.8,standard,5,200,-1.1648782386138838e-17,0.0,0.0,0.1
prop_0.8,standard,6,200,1.1342020171206112e-17,0.0,0.0,0.075
prop_0.8,standard,7,200,-9.433629782339665e-18,0.0,0.0,0.04
prop_0.8,standard,8,200,-6.664458190363463e-18,0.0,0.0,0.085
prop_0.8,standard,9,200,7.804713481084448e-18,0.0,0.0,0.105
prop_0.8,standard,10,200,-1.2375378093857077e-17,0.0,0.0,0.055
prop_0.8,standard,11,200,-9.433629782339659e-18,0.0,0.0,0.065
prop_0.8,standard,12,200,-8.210264668266871e-19,0.0,0.0,0.085
prop_0.8,standard,13,200,5.59539152347932e-18,0.0,0.0,0.085
prop_0.8,standard,14,200,-7.191472702131572e-20,0.0,0.0,0.07
prop_0.8,standard,15,200,-7.191472702131568e-20,0.0,0.0,0.11
prop_0.8,standard,16,200,8.51217481910878e-18,0.0,0.0,0.08
prop_0.8,standard,17,200,-1.5981134278132255e-18,0.0,0.0,0.055
prop_0.8,standard,18,200,-3.291030194564523e-18,0.0,0.0,0.095
prop_0.8,standard,19,200,-1.5639965165457862e-17,0.0,0.0,0.1
prop_0.8,standard,20,200,-4.312481243036678e-18,0.0,0.0,0.075
prop_0.8,standard,21,200,-1.2030366556195556e-17,0.0,0.0,0.04
prop_0.8,standard,22,200,-4.98394696131582e-18,0.0,0.0,0.035
prop_0.8,standard,23,200,-5.91575802952373e-18,0.0,0.0,0.04
prop_0.8,standard,24,200,-9.045733820894775e-18,0.0,0.0,0.06
prop_0.8,standard,25,200,-2.7383596316000944e-18,0.0,0.0,0.08
prop_0.8,standard,26,200,-1.5981134278132257e-18,0.0,0.0,0.08
prop_0.8,standard,27,200,-1.3101973801575321e-17,0.0,0.0,0.08
prop_0.8,standard,28,200,-1.3835272981504393e-18,0.0,0.0,0.025
prop_0.8,standard,29,200,-1.214890151245387e-17,0.0,0.0,0.09
prop_0.8,standard,30,200,-8.210264668266871e-19,0.0,0.0,0.07
prop_0.8,standard,31,200,-2.684868881777291e-18,0.0,0.0,0.07
prop_0.8,standard,32,200,8.512174819108774e-18,0.0,0.0,0.08
prop_0.8,standard,33,200,-7.53120260339695e-18,0.0,0.0,0.1
prop_0.8,standard,34,200,7.80471348108445e-18,0.0,0.0,0.06
prop_0.8,standard,35,200,7.804713481084451e-18,0.0,0.0,0.13
prop_0.8,standard,36,200,-6.676863728067121e-18,0.0,0.0,0.11
prop_0.8,standard,37,200,-1.337184364765359e-17,0.0,0.0,0.08
prop_0.8,standard,38,200,-1.1583207525709552e-17,0.0,0.0,0.065
prop_0.8,standard,39,200,3.7769094137155855e-18,0.0,0.0,0.075
prop_0.8,standard,40,200,-2.9644591979379672e-18,0.0,0.0,0.1
prop_0.8,standard,41,200,6.535279305945409e-18,0.0,0.0,0.075
prop_0.8,standard,42,200,-7.19147270213157e-20,0.0,0.0,0.045
prop_0.8,standard,43,200,-4.3003134556505116e-18,0.0,0.0,0.095
prop_0.8,standard,44,200,6.3897908050357816e-18,0.0,0.0,0.09
prop_0.8,standard,45,200,-1.4732854513723765e-18,0.0,0.0,0.075
prop_0.8,standard,46,200,-1.068888946473753e-17,0.0,0.0,0.11
prop_0.8,standard,47,200,9.927097495157444e-18,0.0,0.0,0.07
prop_0.8,standard,48,200,-1.4266161708625608e-17,0.0,0.0,0.08
prop_0.8,standard,49,200,-1.2148901512453872e-17,0.0,0.0,0.085
prop_0.8,standard,50,200,5.460202659691483e-19,0.0,0.0,0.1
prop_0.8,standard,51,200,-2.684868881777291e-18,0.0,0.0,0.085
prop_0.8,standard,52,200,-4.983946961315821e-18,0.0,0.0,0.1
prop_0.8,standard,53,200,4.213130771631659e-18,0.0,0.0,0.105
prop_0.8,standard,54,200,-4.3003134556505116e-18,0.0,0.0,0.085
prop_0.8,standard,55,200,-1.8355236895572077e-17,0.0,0.0,0.115
prop_0.8,standard,56,200,-7.531202603396946e-18,0.0,0.0,0.135
prop_0.8,standard,57,200,-3.2910301945645235e-18,0.0,0.0,0.085
prop_0.8,standard,58,200,-1.0195590970702356e-17,0.0,0.0,0.065
prop_0.8,standard,59,200,-1.2148901512453875e-17,0.0,0.0,0.05
prop_0.8,standard,60,200,-1.7461548047884763e-17,0.0,0.0,0.06
prop_0.8,standard,61,200,-1.3828569509293559e-17,0.0,0.0,0.065
prop_0.8,standard,62,200,-9.468995262984116e-18,0.0,0.0,0.075
prop_0.8,standard,63,200,-3.291030194564525e-18,0.0,0.0,0.08
prop_0.8,standard,64,200,-8.015803847547632e-18,0.0,0.0,0.08
prop_0.8,standard,65,200,-5.942566129335675e-18,0.0,0.0,0.135
prop_0.8,standard,66,200,-1.5701382066320602e-18,0.0,0.0,0.055
prop_0.8,standard,67,200,-1.5160479769597607e-17,0.0,0.0,0.105
prop_0.8,standard,68,200,-1.2477525586681565e-17,0.0,0.0,0.08
prop_0.8,standard,69,200,1.700171087540078e-17,0.0,0.0,0.05
prop_0.8,standard,70,200,-1.6374381519126836e-17,0.0,0.0,0.115
prop_0.8,standard,71,200,-9.433629782339659e-18,0.0,0.0,0.09
prop_0.8,standard,72,200,-4.300313455650508e-18,0.0,0.0,0.12
prop_0.8,standard,73,200,-1.3828569509293557e-17,0.0,0.0,0.09
prop_0.8,standard,74,200,2.1397396438601747e-18,0.0,0.0,0.105
prop_0.8,standard,75,200,6.5352793059454006e-18,0.0,0.0,0.1
prop_0.8,standard,76,200,-5.315696905658915e-18,0.0,0.0,0.065
prop_0.8,standard,77,200,-1.5981134278132255e-18,0.0,0.0,0.06
prop_0.8,standard,78,200,1.2049481509230449e-17,0.0,0.0,0.11
prop_0.8,standard,79,200,6.535279305945405e-18,0.0,0.0,0.085
prop_0.8,standard,80,200,-1.5981134278132273e-18,0.0,0.0,0.135
prop_0.8,standard,81,200,2.175420492394798e-18,0.0,0.0,0.08
prop_0.8,standard,82,200,-1.5981134278132248e-18,0.0,0.0,0.08
prop_0.8,standard,83,200,-1.4713320739111604e-17,0.0,0.0,0.125
prop_0.8,standard,84,200,-1.1648782386138838e-17,0.0,0.0,0.075
prop_0.8,standard,85,200,-3.2910301945645235e-18,0.0,0.0,0.125
prop_0.8,standard,86,200,2.924532232200169e-18,0.0,0.0,0.095
prop_0.8,standard,87,200,-1.0168046136008636e-17,0.0,0.0,0.095
prop_0.8,standard,88,200,-6.217299159877455e-18,0.0,0.0,0.105
prop_0.8,standard,89,200,-3.0683616862428025e-18,0.0,0.0,0.11
prop_0.8,standard,90,200,-1.3101973801575322e-17,0.0,0.0,0.085
prop_0.8,standard,91,200,1.4486092679363476e-18,0.0,0.0,0.125
prop_0.8,standard,92,200,-1.7461548047884772e-17,0.0,0.0,0.06
prop_0.8,standard,93,200,-2.319249946437428e-18,0.0,0.0,0.115
prop_0.8,standard,94,200,6.634851608868767e-20,0.0,0.0,0.06
prop_0.8,standard,95,200,-1.1136048495223546e-17,0.0,0.0,0.15
prop_0.8,standard,96,200,-1.0694243079040714e-18,0.0,0.0,0.095
prop_0.8,standard,97,200,2.1614648398423677e-18,0.0,0.0,0.11
prop_0.8,standard,98,200,-5.9157580295237305e-18,0.0,0.0,0.05
prop_0.8,standard,99,200,-2.880080475863292e-18,0.0,0.0,0.07
prop_0.8,standard,100,200,-7.289208139829392e-18,0.0,0.0,0.08
alpha_0.2,standard,1,200,-6.082208675455836e-18,0.0,0.0,0.01
alpha_0.2,standard,2,200,1.1327497351999013e-17,0.0,0.0,0.03
alpha_0.2,standard,3,200,1.7789275647491888e-17,0.0,0.0,0.03
alpha_0.2,standard,4,200,6.247818598351413e-19,0.0,0.0,0.05
alpha_0.2,standard,5,200,1.1648782386138838e-17,0.0,0.0,0.04
alpha_0.2,standard,6,200,-1.1342020171206112e-17,0.0,0.0,0.035
alpha_0.2,standard,7,200,-6.082208675455836e-18,0.0,0.0,0.02
alpha_0.2,standard,8,200,6.664458190363463e-18,0.0,0.0,0.025
alpha_0.2,standard,9,200,-7.804713481084448e-18,0.0,0.0,0.035
alpha_0.2,standard,10,200,1.2375378093857077e-17,0.0,0.0,0.02
alpha_0.2,standard,11,200,-6.082208675455832e-18,0.0,0.0,0.03
alpha_0.2,standard,12,200,1.1206711627488343e-18,0.0,0.0,0.035
alpha_0.2,standard,13,200,-5.59539152347932e-18,0.0,0.0,0.05
alpha_0.2,standard,14,200,7.191472702131566e-20,0.0,0.0,0.015
alpha_0.2,standard,15,200,7.191472702131564e-20,0.0,0.0,0.06
alpha_0.2,standard,16,200,-8.51217481910878e-18,0.0,0.0,0.065
alpha_0.2,standard,17,200,2.1059884578386152e-18,0.0,0.0,0.045
alpha_0.2,standard,18,200,3.798905224589913e-18,0.0,0.0,0.04
alpha_0.2,standard,19,200,1.2412670766236412e-19,0.0,0.0,0.045
alpha_0.2,standard,20,200,4.312481243036678e-18,0.0,0.0,0.03
alpha_0.2,standard,21,200,1.2030366556195556e-17,0.0,0.0,0.02
alpha_0.2,standard,22,200,5.491821991341209e-18,0.0,0.0,0.015
alpha_0.2,standard,23,200,1.1327497351999017e-17,0.0,0.0,0.03
alpha_0.2,standard,24,200,-7.013158982923564e-18,0.0,0.0,0.025
alpha_0.2,standard,25,200,2.5667832135800375e-18,0.0,0.0,0.025
alpha_0.2,standard,26,200,2.1059884578386152e-18,0.0,0.0,0.04
alpha_0.2,standard,27,200,1.3101973801575321e-17,0.0,0.0,0.03
alpha_0.2,standard,28,200,1.9075906686619696e-18,0.0,0.0,0.065
alpha_0.2,standard,29,200,-3.909991291364464e-18,0.0,0.0,0.04
alpha_0.2,standard,30,200,1.1206711627488349e-18,0.0,0.0,0.025
alpha_0.2,standard,31,200,1.4558386499745456e-17,0.0,0.0,0.02
alpha_0.2,standard,32,200,-8.512174819108774e-18,0.0,0.0,0.045
alpha_0.2,standard,33,200,1.2942941925872237e-17,0.0,0.0,0.025
alpha_0.2,standard,34,200,-7.80471348108445e-18,0.0,0.0,0.045
alpha_0.2,standard,35,200,-7.804713481084451e-18,0.0,0.0,0.055
alpha_0.2,standard,36,200,7.184738758092509e-18,0.0,0.0,0.015
alpha_0.2,standard,37,200,1.337184364765359e-17,0.0,0.0,0.02
alpha_0.2,standard,38,200,1.1583207525709552e-17,0.0,0.0,0.02
alpha_0.2,standard,39,200,1.7789275647491888e-17,0.0,0.0,0.015
alpha_0.2,standard,40,200,2.9644591979379672e-18,0.0,0.0,0.02
alpha_0.2,standard,41,200,-4.6726182659772545e-18,0.0,0.0,0.055
alpha_0.2,standard,42,200,3.715594229434638e-19,0.0,0.0,0.025
alpha_0.2,standard,43,200,1.6173831073618683e-17,0.0,0.0,0.05
alpha_0.2,standard,44,200,-6.3897908050357816e-18,0.0,0.0,0.045
alpha_0.2,standard,45,200,1.3104486383259559e-17,0.0,0.0,0.045
alpha_0.2,standard,46,200,1.068888946473753e-17,0.0,0.0,0.05
alpha_0.2,standard,47,200,-9.927097495157444e-18,0.0,0.0,0.03
alpha_0.2,standard,48,200,1.4266161708625608e-17,0.0,0.0,0.015
alpha_0.2,standard,49,200,-3.909991291364465e-18,0.0,0.0,0.055
alpha_0.2,standard,50,200,1.4558386499745456e-17,0.0,0.0,0.035
alpha_0.2,standard,51,200,1.1327497351999017e-17,0.0,0.0,0.035
alpha_0.2,standard,52,200,5.49182199134121e-18,0.0,0.0,0.03
alpha_0.2,standard,53,200,-4.213130771631659e-18,0.0,0.0,0.04
alpha_0.2,standard,54,200,1.9404720221365117e-17,0.0,0.0,0.04
alpha_0.2,standard,55,200,-8.068235998053659e-19,0.0,0.0,0.055
alpha_0.2,standard,56,200,1.617383107361867e-17,0.0,0.0,0.04
alpha_0.2,standard,57,200,3.798905224589913e-18,0.0,0.0,0.025
alpha_0.2,standard,58,200,1.0195590970702356e-17,0.0,0.0,0.035
alpha_0.2,standard,59,200,-5.461575137144015e-18,0.0,0.0,0.03
alpha_0.2,standard,60,200,1.7461548047884763e-17,0.0,0.0,0.045
alpha_0.2,standard,61,200,1.3828569509293559e-17,0.0,0.0,0.03
alpha_0.2,standard,62,200,9.468995262984116e-18,0.0,0.0,0.04
alpha_0.2,standard,63,200,3.798905224589914e-18,0.0,0.0,0.035
alpha_0.2,standard,64,200,8.015803847547632e-18,0.0,0.0,0.015
alpha_0.2,standard,65,200,-5.461575137144014e-18,0.0,0.0,0.065
alpha_0.2,standard,66,200,1.869782902554205e-18,0.0,0.0,0.035
alpha_0.2,standard,67,200,1.5160479769597607e-17,0.0,0.0,0.03
alpha_0.2,standard,68,200,1.2477525586681565e-17,0.0,0.0,0.025
alpha_0.2,standard,69,200,-1.700171087540078e-17,0.0,0.0,0.04
alpha_0.2,standard,70,200,-8.812996244027834e-18,0.0,0.0,0.03
alpha_0.2,standard,71,200,-2.9790409838967344e-18,0.0,0.0,0.035
alpha_0.2,standard,72,200,1.6173831073618667e-17,0.0,0.0,0.075
alpha_0.2,standard,73,200,1.3828569509293557e-17,0.0,0.0,0.07
alpha_0.2,standard,74,200,-2.1397396438601747e-18,0.0,0.0,0.06
alpha_0.2,standard,75,200,-4.672618265977248e-18,0.0,0.0,0.015
alpha_0.2,standard,76,200,5.6153416015810574e-18,0.0,0.0,0.055
alpha_0.2,standard,77,200,2.1059884578386152e-18,0.0,0.0,0.03
alpha_0.2,standard,78,200,-1.2049481509230449e-17,0.0,0.0,0.065
alpha_0.2,standard,79,200,-4.672618265977252e-18,0.0,0.0,0.07
alpha_0.2,standard,80,200,1.5981134278132273e-18,0.0,0.0,0.035
alpha_0.2,standard,81,200,-1.8757757964726487e-18,0.0,0.0,0.055
alpha_0.2,standard,82,200,2.105988457838614e-18,0.0,0.0,0.025
alpha_0.2,standard,83,200,1.4713320739111604e-17,0.0,0.0,0.04
alpha_0.2,standard,84,200,1.1648782386138838e-17,0.0,0.0,0.03
alpha_0.2,standard,85,200,3.798905224589913e-18,0.0,0.0,0.03
alpha_0.2,standard,86,200,-2.6248875362780195e-18,0.0,0.0,0.04
alpha_0.2,standard,87,200,-7.778607013508131e-18,0.0,0.0,0.045
alpha_0.2,standard,88,200,6.217299159877455e-18,0.0,0.0,0.02
alpha_0.2,standard,89,200,3.0683616862427975e-18,0.0,0.0,0.055
alpha_0.2,standard,90,200,1.3101973801575322e-17,0.0,0.0,0.045
alpha_0.2,standard,91,200,-1.4486092679363476e-18,0.0,0.0,0.05
alpha_0.2,standard,92,200,1.7461548047884772e-17,0.0,0.0,0.035
alpha_0.2,standard,93,200,2.6188946423595757e-18,0.0,0.0,0.05
alpha_0.2,standard,94,200,-6.634851608868767e-20,0.0,0.0,0.065
alpha_0.2,standard,95,200,1.1136048495223546e-17,0.0,0.0,0.05
alpha_0.2,standard,96,200,1.2942941925872237e-17,0.0,0.0,0.05
alpha_0.2,standard,97,200,1.2942941925872234e-17,0.0,0.0,0.04
alpha_0.2,standard,98,200,1.455838649974546e-17,0.0,0.0,0.025
alpha_0.2,standard,99,200,2.880080475863292e-18,0.0,0.0,0.01
alpha_0.2,standard,100,200,7.289208139829392e-18,0.0,0.0,0.06
alpha_0.3,standard,1,200,-6.082208675455836e-18,0.0,0.0,0.01
alpha_0.3,standard,2,200,1.1327497351999013e-17,0.0,0.0,0.03
alpha_0.3,standard,3,200,1.7789275647491888e-17,0.0,0.0,0.045
alpha_0.3,standard,4,200,6.247818598351413e-19,0.0,0.0,0.055
alpha_0.3,standard,5,200,1.1648782386138838e-17,0.0,0.0,0.04
alpha_0.3,standard,6,200,-1.1342020171206112e-17,0.0,0.0,0.04
alpha_0.3,standard,7,200,-6.082208675455836e-18,0.0,0.0,0.025
alpha_0.3,standard,8,200,6.664458190363463e-18,0.0,0.0,0.03
alpha_0.3,standard,9,200,-7.804713481084448e-18,0.0,0.0,0.035
alpha_0.3,standard,10,200,1.2375378093857077e-17,0.0,0.0,0.02
alpha_0.3,standard,11,200,-6.082208675455832e-18,0.0,0.0,0.03
alpha_0.3,standard,12,200,1.1206711627488343e-18,0.0,0.0,0.03
alpha_0.3,standard,13,200,-5.59539152347932e-18,0.0,0.0,0.045
alpha_0.3,standard,14,200,7.191472702131566e-20,0.0,0.0,0.02
alpha_0.3,standard,15,200,7.191472702131564e-20,0.0,0.0,0.06
alpha_0.3,standard,16,200,-8.51217481910878e-18,0.0,0.0,0.07
alpha_0.3,standard,17,200,2.1059884578386152e-18,0.0,0.0,0.055
alpha_0.3,standard,18,200,3.798905224589913e-18,0.0,0.0,0.035
alpha_0.3,standard,19,200,1.2412670766236412e-19,0.0,0.0,0.055
alpha_0.3,standard,20,200,4.312481243036678e-18,0.0,0.0,0.025
alpha_0.3,standard,21,200,1.2030366556195556e-17,0.0,0.0,0.01
alpha_0.3,standard,22,200,5.491821991341209e-18,0.0,0.0,0.015
alpha_0.3,standard,23,200,1.1327497351999017e-17,0.0,0.0,0.025
alpha_0.3,standard,24,200,-7.013158982923564e-18,0.0,0.0,0.025
alpha_0.3,standard,25,200,2.5667832135800375e-18,0.0,0.0,0.025
alpha_0.3,standard,26,200,2.1059884578386152e-18,0.0,0.0,0.04
alpha_0.3,standard,27,200,1.3101973801575321e-17,0.0,0.0,0.03
alpha_0.3,standard,28,200,1.9075906686619696e-18,0.0,0.0,0.065
alpha_0.3,standard,29,200,-3.909991291364464e-18,0.0,0.0,0.025
alpha_0.3,standard,30,200,1.1206711627488349e-18,0.0,0.0,0.015
alpha_0.3,standard,31,200,1.4558386499745456e-17,0.0,0.0,0.02
alpha_0.3,standard,32,200,-8.512174819108774e-18,0.0,0.0,0.045
alpha_0.3,standard,33,200,1.2942941925872237e-17,0.0,0.0,0.025
alpha_0.3,standard,34,200,-7.80471348108445e-18,0.0,0.0,0.05
alpha_0.3,standard,35,200,-7.804713481084451e-18,0.0,0.0,0.05
alpha_0.3,standard,36,200,7.184738758092509e-18,0.0,0.0,0.02
alpha_0.3,standard,37,200,1.337184364765359e-17,0.0,0.0,0.02
alpha_0.3,standard,38,200,1.1583207525709552e-17,0.0,0.0,0.02
alpha_0.3,standard,39,200,1.7789275647491888e-17,0.0,0.0,0.015
alpha_0.3,standard,40,200,2.9644591979379672e-18,0.0,0.0,0.02
alpha_0.3,standard,41,200,-4.6726182659772545e-18,0.0,0.0,0.05
alpha_0.3,standard,42,200,3.715594229434638e-19,0.0,0.0,0.03
alpha_0.3,standard,43,200,1.6173831073618683e-17,0.0,0.0,0.055
alpha_0.3,standard,44,200,-6.3897908050357816e-18,0.0,0.0,0.045
alpha_0.3,standard,45,200,1.3104486383259559e-17,0.0,0.0,0.035
alpha_0.3,standard,46,200,1.068888946473753e-17,0.0,0.0,0.045
alpha_0.3,standard,47,200,-9.927097495157444e-18,0.0,0.0,0.03
alpha_0.3,standard,48,200,1.4266161708625608e-17,0.0,0.0,0.02
alpha_0.3,standard,49,200,-3.909991291364465e-18,0.0,0.0,0.055
alpha_0.3,standard,50,200,1.4558386499745456e-17,0.0,0.0,0.04
alpha_0.3,standard,51,200,1.1327497351999017e-17,0.0,0.0,0.035
alpha_0.3,standard,52,200,5.49182199134121e-18,0.0,0.0,0.025
alpha_0.3,standard,53,200,-4.213130771631659e-18,0.0,0.0,0.045
alpha_0.3,standard,54,200,1.9404720221365117e-17,0.0,0.0,0.035
alpha_0.3,standard,55,200,-8.068235998053659e-19,0.0,0.0,0.035
alpha_0.3,standard,56,200,1.617383107361867e-17,0.0,0.0,0.04
alpha_0.3,standard,57,200,3.798905224589913e-18,0.0,0.0,0.03
alpha_0.3,standard,58,200,1.0195590970702356e-17,0.0,0.0,0.02
alpha_0.3,standard,59,200,-5.461575137144015e-18,0.0,0.0,0.025
alpha_0.3,standard,60,200,1.7461548047884763e-17,0.0,0.0,0.04
alpha_0.3,standard,61,200,1.3828569509293559e-17,0.0,0.0,0.03
alpha_0.3,standard,62,200,9.468995262984116e-18,0.0,0.0,0.035
alpha_0.3,standard,63,200,3.798905224589914e-18,0.0,0.0,0.03
alpha_0.3,standard,64,200,8.015803847547632e-18,0.0,0.0,0.015
alpha_0.3,standard,65,200,-5.461575137144014e-18,0.0,0.0,0.07
alpha_0.3,standard,66,200,1.869782902554205e-18,0.0,0.0,0.04
alpha_0.3,standard,67,200,1.5160479769597607e-17,0.0,0.0,0.03
alpha_0.3,standard,68,200,1.2477525586681565e-17,0.0,0.0,0.025
alpha_0.3,standard,69,200,-1.700171087540078e-17,0.0,0.0,0.035
alpha_0.3,standard,70,200,-8.812996244027834e-18,0.0,0.0,0.035
alpha_0.3,standard,71,200,-2.9790409838967344e-18,0.0,0.0,0.04
alpha_0.3,standard,72,200,1.6173831073618667e-17,0.0,0.0,0.075
alpha_0.3,standard,73,200,1.3828569509293557e-17,0.0,0.0,0.06
alpha_0.3,standard,74,200,-2.1397396438601747e-18,0.0,0.0,0.075
alpha_0.3,standard,75,200,-4.672618265977248e-18,0.0,0.0,0.015
alpha_0.3,standard,76,200,5.6153416015810574e-18,0.0,0.0,0.05
alpha_0.3,standard,77,200,2.1059884578386152e-18,0.0,0.0,0.025
alpha_0.3,standard,78,200,-1.2049481509230449e-17,0.0,0.0,0.075
alpha_0.3,standard,79,200,-4.672618265977252e-18,0.0,0.0,0.08
alpha_0.3,standard,80,200,1.5981134278132273e-18,0.0,0.0,0.035
alpha_0.3,standard,81,200,-1.8757757964726487e-18,0.0,0.0,0.04
alpha_0.3,standard,82,200,2.105988457838614e-18,0.0,0.0,0.02
alpha_0.3,standard,83,200,1.4713320739111604e-17,0.0,0.0,0.04
alpha_0.3,standard,84,200,1.1648782386138838e-17,0.0,0.0,0.035
alpha_0.3,standard,85,200,3.798905224589913e-18,0.0,0.0,0.03
alpha_0.3,standard,86,200,-2.6248875362780195e-18,0.0,0.0,0.045
alpha_0.3,standard,87,200,-7.778607013508131e-18,0.0,0.0,0.03
alpha_0.3,standard,88,200,6.217299159877455e-18,0.0,0.0,0.03
alpha_0.3,standard,89,200,3.0683616862427975e-18,0.0,0.0,0.05
alpha_0.3,standard,90,200,1.3101973801575322e-17,0.0,0.0,0.045
alpha_0.3,standard,91,200,-1.4486092679363476e-18,0.0,0.0,0.05
alpha_0.3,standard,92,200,1.7461548047884772e-17,0.0,0.0,0.03
alpha_0.3,standard,93,200,2.6188946423595757e-18,0.0,0.0,0.05
alpha_0.3,standard,94,200,-6.634851608868767e-20,0.0,0.0,0.055
alpha_0.3,standard,95,200,1.1136048495223546e-17,0.0,0.0,0.05
alpha_0.3,standard,96,200,1.2942941925872237e-17,0.0,0.0,0.055
alpha_0.3,standard,97,200,1.2942941925872234e-17,0.0,0.0,0.04
alpha_0.3,standard,98,200,1.455838649974546e-17,0.0,0.0,0.025
alpha_0.3,standard,99,200,2.880080475863292e-18,0.0,0.0,0.005
alpha_0.3,standard,100,200,7.289208139829392e-18,0.0,0.0,0.06
alpha_0.5,standard,1,200,-6.082208675455836e-18,0.0,0.0,0.01
alpha_0.5,standard,2,200,1.1327497351999013e-17,0.0,0.0,0.035
alpha_0.5,standard,3,200,1.7789275647491888e-17,0.0,0.0,0.04
alpha_0.5,standard,4,200,6.247818598351413e-19,0.0,0.0,0.075
alpha_0.5,standard,5,200,1.1648782386138838e-17,0.0,0.0,0.035
alpha_0.5,standard,6,200,-1.1342020171206112e-17,0.0,0.0,0.045
alpha_0.5,standard,7,200,-6.082208675455836e-18,0.0,0.0,0.03
alpha_0.5,standard,8,200,6.664458190363463e-18,0.0,0.0,0.035
alpha_0.5,standard,9,200,-7.804713481084448e-18,0.0,0.0,0.02
alpha_0.5,standard,10,200,1.2375378093857077e-17,0.0,0.0,0.015
alpha_0.5,standard,11,200,-6.082208675455832e-18,0.0,0.0,0.04
alpha_0.5,standard,12,200,1.1206711627488343e-18,0.0,0.0,0.04
alpha_0.5,standard,13,200,-5.59539152347932e-18,0.0,0.0,0.05
alpha_0.5,standard,14,200,7.191472702131566e-20,0.0,0.0,0.02
alpha_0.5,standard,15,200,7.191472702131564e-20,0.0,0.0,0.06
alpha_0.5,standard,16,200,-8.51217481910878e-18,0.0,0.0,0.065
alpha_0.5,standard,17,200,2.1059884578386152e-18,0.0,0.0,0.05
alpha_0.5,standard,18,200,3.798905224589913e-18,0.0,0.0,0.04
alpha_0.5,standard,19,200,1.2412670766236412e-19,0.0,0.0,0.04
alpha_0.5,standard,20,200,4.312481243036678e-18,0.0,0.0,0.02
alpha_0.5,standard,21,200,1.2030366556195556e-17,0.0,0.0,0.01
alpha_0.5,standard,22,200,5.491821991341209e-18,0.0,0.0,0.015
alpha_0.5,standard,23,200,1.1327497351999017e-17,0.0,0.0,0.025
alpha_0.5,standard,24,200,-7.013158982923564e-18,0.0,0.0,0.025
alpha_0.5,standard,25,200,2.5667832135800375e-18,0.0,0.0,0.02
alpha_0.5,standard,26,200,2.1059884578386152e-18,0.0,0.0,0.035
alpha_0.5,standard,27,200,1.3101973801575321e-17,0.0,0.0,0.04
alpha_0.5,standard,28,200,1.9075906686619696e-18,0.0,0.0,0.085
alpha_0.5,standard,29,200,-3.909991291364464e-18,0.0,0.0,0.03
alpha_0.5,standard,30,200,1.1206711627488349e-18,0.0,0.0,0.02
alpha_0.5,standard,31,200,1.4558386499745456e-17,0.0,0.0,0.015
alpha_0.5,standard,32,200,-8.512174819108774e-18,0.0,0.0,0.055
alpha_0.5,standard,33,200,1.2942941925872237e-17,0.0,0.0,0.035
alpha_0.5,standard,34,200,-7.80471348108445e-18,0.0,0.0,0.04
